Approval,Interest,Debt-to-Income Ratio_z,FICO Score_z,Request Amount_z,Combine,Approval3
"F",9900.000000,-1.337481,-1.765149,0.905430,-11.048210,"1 - Denied"
"F",10800.000000,-1.337481,-1.765149,1.116660,-11.261773,"1 - Denied"
"F",900.000000,-1.337481,-1.750683,-1.206872,-11.308716,"1 - Denied"
"F",900.000000,-1.337481,-1.750683,-1.206872,-11.308716,"1 - Denied"
"F",1800.000000,-1.337481,-1.750683,-0.995642,-11.076097,"1 - Denied"
"F",2250.000000,-1.337481,-1.750683,-0.890027,-10.976520,"1 - Denied"
"F",2700.000000,-1.337481,-1.750683,-0.784412,-10.888097,"1 - Denied"
"F",5400.000000,-1.337481,-1.750683,-0.150721,-10.591805,"1 - Denied"
"F",6750.000000,-1.337481,-1.750683,0.166124,-10.594245,"1 - Denied"
"F",900.000000,-1.337481,-1.736218,-1.206872,-11.250853,"1 - Denied"
"F",2700.000000,-1.337481,-1.736218,-0.784412,-10.830234,"1 - Denied"
"F",2250.000000,-1.337481,-1.721752,-0.890027,-10.860794,"1 - Denied"
"F",5850.000000,-1.337481,-1.721752,-0.045106,-10.465738,"1 - Denied"
"F",6300.000000,-1.337481,-1.721752,0.060509,-10.466551,"1 - Denied"
"F",1350.000000,-1.337481,-1.707286,-1.101257,-11.013241,"1 - Denied"
"F",1350.000000,-1.337481,-1.707286,-1.101257,-11.013241,"1 - Denied"
"F",2250.000000,-1.337481,-1.707286,-0.890027,-10.802932,"1 - Denied"
"F",16200.000000,-1.337481,-1.707286,2.384040,-13.248682,"1 - Denied"
"F",900.000000,-1.337481,-1.692821,-1.206872,-11.077265,"1 - Denied"
"F",2700.000000,-1.337481,-1.692821,-0.784412,-10.656646,"1 - Denied"
"F",3600.000000,-1.337481,-1.692821,-0.573181,-10.513264,"1 - Denied"
"F",450.000000,-1.337481,-1.678355,-1.312487,-11.152444,"1 - Denied"
"F",1800.000000,-1.337481,-1.678355,-0.995642,-10.786784,"1 - Denied"
"F",4050.000000,-1.337481,-1.678355,-0.467566,-10.400442,"1 - Denied"
"F",900.000000,-1.337481,-1.663889,-1.206872,-10.961540,"1 - Denied"
"F",2700.000000,-1.337481,-1.663889,-0.784412,-10.540921,"1 - Denied"
"F",4050.000000,-1.337481,-1.663889,-0.467566,-10.342579,"1 - Denied"
"F",5400.000000,-1.337481,-1.663889,-0.150721,-10.244628,"1 - Denied"
"F",1350.000000,-1.337481,-1.649424,-1.101257,-10.781790,"1 - Denied"
"F",1800.000000,-1.337481,-1.649424,-0.995642,-10.671058,"1 - Denied"
"F",2250.000000,-1.337481,-1.649424,-0.890027,-10.571481,"1 - Denied"
"F",2250.000000,-1.337481,-1.649424,-0.890027,-10.571481,"1 - Denied"
"F",1800.000000,-1.337481,-1.634958,-0.995642,-10.613196,"1 - Denied"
"F",2250.000000,-1.337481,-1.634958,-0.890027,-10.513618,"1 - Denied"
"F",4500.000000,-1.337481,-1.634958,-0.361951,-10.183049,"1 - Denied"
"F",225.000000,-1.337481,-1.620492,-1.365294,-10.991696,"1 - Denied"
"F",7650.000000,-1.337481,-1.620492,0.377354,-10.130880,"1 - Denied"
"F",12150.000000,-1.337481,-1.620492,1.433505,-11.087150,"1 - Denied"
"F",1350.000000,-1.337481,-1.606027,-1.101257,-10.608202,"1 - Denied"
"F",900.000000,-1.337481,-1.591561,-1.206872,-10.672226,"1 - Denied"
"F",2700.000000,-1.337481,-1.591561,-0.784412,-10.251607,"1 - Denied"
"F",4500.000000,-1.337481,-1.591561,-0.361951,-10.009461,"1 - Denied"
"F",5850.000000,-1.337481,-1.591561,-0.045106,-9.944974,"1 - Denied"
"F",7200.000000,-1.337481,-1.591561,0.271739,-9.980877,"1 - Denied"
"F",1350.000000,-1.337481,-1.577095,-1.101257,-10.492477,"1 - Denied"
"F",1800.000000,-1.337481,-1.577095,-0.995642,-10.381745,"1 - Denied"
"F",900.000000,-1.337481,-1.562630,-1.206872,-10.556501,"1 - Denied"
"F",2700.000000,-1.337481,-1.562630,-0.784412,-10.135882,"1 - Denied"
"F",4500.000000,-1.337481,-1.548164,-0.361951,-9.835873,"1 - Denied"
"F",1350.000000,-1.337481,-1.533698,-1.101257,-10.318889,"1 - Denied"
"F",2250.000000,-1.337481,-1.533698,-0.890027,-10.108579,"1 - Denied"
"F",2250.000000,-1.337481,-1.533698,-0.890027,-10.108579,"1 - Denied"
"F",6750.000000,-1.337481,-1.533698,0.166124,-9.726304,"1 - Denied"
"F",14850.000000,-1.337481,-1.533698,2.067195,-11.849154,"1 - Denied"
"F",450.000000,-1.337481,-1.519233,-1.312487,-10.515954,"1 - Denied"
"F",2250.000000,-1.337481,-1.519233,-0.890027,-10.050717,"1 - Denied"
"F",4950.000000,-1.337481,-1.519233,-0.256336,-9.687497,"1 - Denied"
"F",11700.000000,-1.337481,-1.519233,1.327890,-10.536288,"1 - Denied"
"F",450.000000,-1.337481,-1.504767,-1.312487,-10.458091,"1 - Denied"
"F",2250.000000,-1.337481,-1.504767,-0.890027,-9.992854,"1 - Denied"
"F",5850.000000,-1.337481,-1.504767,-0.045106,-9.597797,"1 - Denied"
"F",1800.000000,-1.337481,-1.490301,-0.995642,-10.034569,"1 - Denied"
"F",2700.000000,-1.337481,-1.490301,-0.784412,-9.846568,"1 - Denied"
"F",3150.000000,-1.337481,-1.490301,-0.678797,-9.769300,"1 - Denied"
"F",9900.000000,-1.337481,-1.490301,0.905430,-9.948819,"1 - Denied"
"F",1350.000000,-1.337481,-1.475836,-1.101257,-10.087438,"1 - Denied"
"F",3600.000000,-1.337481,-1.475836,-0.573181,-9.645323,"1 - Denied"
"F",5850.000000,-1.337481,-1.475836,-0.045106,-9.482072,"1 - Denied"
"F",14850.000000,-1.337481,-1.475836,2.067195,-11.617703,"1 - Denied"
"F",225.000000,-1.337481,-1.461370,-1.365294,-10.355206,"1 - Denied"
"F",1800.000000,-1.337481,-1.461370,-0.995642,-9.918843,"1 - Denied"
"F",3150.000000,-1.337481,-1.461370,-0.678797,-9.653574,"1 - Denied"
"F",3600.000000,-1.337481,-1.461370,-0.573181,-9.587461,"1 - Denied"
"F",4500.000000,-1.337481,-1.461370,-0.361951,-9.488696,"1 - Denied"
"F",4950.000000,-1.337481,-1.461370,-0.256336,-9.456046,"1 - Denied"
"F",1800.000000,-1.337481,-1.446904,-0.995642,-9.860981,"1 - Denied"
"F",2250.000000,-1.337481,-1.446904,-0.890027,-9.761403,"1 - Denied"
"F",2250.000000,-1.337481,-1.446904,-0.890027,-9.761403,"1 - Denied"
"F",2250.000000,-1.337481,-1.446904,-0.890027,-9.761403,"1 - Denied"
"F",2700.000000,-1.337481,-1.446904,-0.784412,-9.672980,"1 - Denied"
"F",900.000000,-1.337481,-1.432439,-1.206872,-10.035736,"1 - Denied"
"F",2250.000000,-1.337481,-1.432439,-0.890027,-9.703540,"1 - Denied"
"F",9000.000000,-1.337481,-1.432439,0.694199,-9.548423,"1 - Denied"
"F",8100.000000,-1.337481,-1.417973,0.482969,-9.366234,"1 - Denied"
"F",9900.000000,-1.337481,-1.417973,0.905430,-9.659505,"1 - Denied"
"F",450.000000,-1.337481,-1.403507,-1.312487,-10.053052,"1 - Denied"
"F",1350.000000,-1.337481,-1.403507,-1.101257,-9.798124,"1 - Denied"
"F",2700.000000,-1.337481,-1.403507,-0.784412,-9.499392,"1 - Denied"
"F",8550.000000,-1.337481,-1.403507,0.588584,-9.364957,"1 - Denied"
"F",1350.000000,-1.337481,-1.389041,-1.101257,-9.740262,"1 - Denied"
"F",1350.000000,-1.337481,-1.389041,-1.101257,-9.740262,"1 - Denied"
"F",2250.000000,-1.337481,-1.389041,-0.890027,-9.529952,"1 - Denied"
"F",3150.000000,-1.337481,-1.389041,-0.678797,-9.364261,"1 - Denied"
"F",4950.000000,-1.337481,-1.389041,-0.256336,-9.166733,"1 - Denied"
"F",450.000000,-1.337481,-1.374576,-1.312487,-9.937327,"1 - Denied"
"F",1350.000000,-1.337481,-1.374576,-1.101257,-9.682399,"1 - Denied"
"F",1800.000000,-1.337481,-1.374576,-0.995642,-9.571667,"1 - Denied"
"F",2250.000000,-1.337481,-1.374576,-0.890027,-9.472090,"1 - Denied"
"F",1800.000000,-1.337481,-1.360110,-0.995642,-9.513804,"1 - Denied"
"F",2700.000000,-1.337481,-1.360110,-0.784412,-9.325804,"1 - Denied"
"F",4050.000000,-1.337481,-1.360110,-0.467566,-9.127462,"1 - Denied"
"F",8100.000000,-1.337481,-1.360110,0.482969,-9.134783,"1 - Denied"
"F",9450.000000,-1.337481,-1.360110,0.799814,-9.338005,"1 - Denied"
"F",450.000000,-1.337481,-1.345644,-1.312487,-9.821601,"1 - Denied"
"F",1350.000000,-1.337481,-1.345644,-1.101257,-9.566674,"1 - Denied"
"F",1800.000000,-1.337481,-1.345644,-0.995642,-9.455942,"1 - Denied"
"F",2250.000000,-1.337481,-1.345644,-0.890027,-9.356364,"1 - Denied"
"F",2700.000000,-1.337481,-1.331179,-0.784412,-9.210078,"1 - Denied"
"F",16200.000000,-1.337481,-1.316713,2.384040,-11.686389,"1 - Denied"
"F",17550.000000,-1.337481,-1.316713,2.700886,-12.491957,"1 - Denied"
"F",1350.000000,-1.337481,-1.302247,-1.101257,-9.393086,"1 - Denied"
"F",1800.000000,-1.337481,-1.302247,-0.995642,-9.282353,"1 - Denied"
"F",3150.000000,-1.337481,-1.302247,-0.678797,-9.017085,"1 - Denied"
"F",3600.000000,-1.337481,-1.302247,-0.573181,-8.950971,"1 - Denied"
"F",4500.000000,-1.337481,-1.302247,-0.361951,-8.852207,"1 - Denied"
"F",4950.000000,-1.337481,-1.302247,-0.256336,-8.819556,"1 - Denied"
"F",900.000000,-1.337481,-1.287782,-1.206872,-9.457109,"1 - Denied"
"F",9000.000000,-1.337481,-1.287782,0.694199,-8.969796,"1 - Denied"
"F",900.000000,-1.337481,-1.273316,-1.206872,-9.399247,"1 - Denied"
"F",900.000000,-1.337481,-1.273316,-1.206872,-9.399247,"1 - Denied"
"F",1350.000000,-1.337481,-1.273316,-1.101257,-9.277360,"1 - Denied"
"F",900.000000,-1.337481,-1.258850,-1.206872,-9.341384,"1 - Denied"
"F",900.000000,-1.337481,-1.258850,-1.206872,-9.341384,"1 - Denied"
"F",2250.000000,-1.337481,-1.258850,-0.890027,-9.009188,"1 - Denied"
"F",3150.000000,-1.337481,-1.258850,-0.678797,-8.843496,"1 - Denied"
"F",5850.000000,-1.337481,-1.258850,-0.045106,-8.614131,"1 - Denied"
"F",6300.000000,-1.337481,-1.258850,0.060509,-8.614945,"1 - Denied"
"F",15750.000000,-1.337481,-1.258850,2.278425,-11.208725,"1 - Denied"
"F",225.000000,-1.337481,-1.244385,-1.365294,-9.487266,"1 - Denied"
"F",900.000000,-1.337481,-1.244385,-1.206872,-9.283521,"1 - Denied"
"F",2250.000000,-1.337481,-1.244385,-0.890027,-8.951325,"1 - Denied"
"F",3150.000000,-1.337481,-1.244385,-0.678797,-8.785634,"1 - Denied"
"F",11700.000000,-1.337481,-1.244385,1.327890,-9.436897,"1 - Denied"
"F",225.000000,-1.337481,-1.229919,-1.365294,-9.429403,"1 - Denied"
"F",1800.000000,-1.337481,-1.229919,-0.995642,-8.993040,"1 - Denied"
"F",3600.000000,-1.337481,-1.229919,-0.573181,-8.661657,"1 - Denied"
"F",4950.000000,-1.337481,-1.229919,-0.256336,-8.530243,"1 - Denied"
"F",7200.000000,-1.337481,-1.229919,0.271739,-8.534310,"1 - Denied"
"F",10350.000000,-1.337481,-1.229919,1.011045,-9.008494,"1 - Denied"
"F",3600.000000,-1.337481,-1.215453,-0.573181,-8.603795,"1 - Denied"
"F",5400.000000,-1.337481,-1.215453,-0.150721,-8.450884,"1 - Denied"
"F",5850.000000,-1.337481,-1.215453,-0.045106,-8.440543,"1 - Denied"
"F",8100.000000,-1.337481,-1.215453,0.482969,-8.556156,"1 - Denied"
"F",11700.000000,-1.337481,-1.215453,1.327890,-9.321172,"1 - Denied"
"F",14850.000000,-1.337481,-1.215453,2.067195,-10.576174,"1 - Denied"
"F",900.000000,-1.337481,-1.200988,-1.206872,-9.109933,"1 - Denied"
"F",900.000000,-1.337481,-1.200988,-1.206872,-9.109933,"1 - Denied"
"F",900.000000,-1.337481,-1.200988,-1.206872,-9.109933,"1 - Denied"
"F",900.000000,-1.337481,-1.200988,-1.206872,-9.109933,"1 - Denied"
"F",1350.000000,-1.337481,-1.200988,-1.101257,-8.988047,"1 - Denied"
"F",1350.000000,-1.337481,-1.200988,-1.101257,-8.988047,"1 - Denied"
"F",2700.000000,-1.337481,-1.200988,-0.784412,-8.689314,"1 - Denied"
"F",3600.000000,-1.337481,-1.200988,-0.573181,-8.545932,"1 - Denied"
"F",12600.000000,-1.337481,-1.200988,1.539120,-9.566108,"1 - Denied"
"F",13950.000000,-1.337481,-1.200988,1.855965,-10.103967,"1 - Denied"
"F",16650.000000,-1.337481,-1.200988,2.489656,-11.480856,"1 - Denied"
"F",900.000000,-1.337481,-1.186522,-1.206872,-9.052070,"1 - Denied"
"F",1350.000000,-1.337481,-1.186522,-1.101257,-8.930184,"1 - Denied"
"F",2250.000000,-1.337481,-1.186522,-0.890027,-8.719874,"1 - Denied"
"F",4050.000000,-1.337481,-1.186522,-0.467566,-8.433110,"1 - Denied"
"F",6300.000000,-1.337481,-1.186522,0.060509,-8.325631,"1 - Denied"
"F",450.000000,-1.337481,-1.172056,-1.312487,-9.127249,"1 - Denied"
"F",900.000000,-1.337481,-1.157591,-1.206872,-8.936345,"1 - Denied"
"F",1350.000000,-1.337481,-1.157591,-1.101257,-8.814458,"1 - Denied"
"F",2250.000000,-1.337481,-1.157591,-0.890027,-8.604149,"1 - Denied"
"F",2250.000000,-1.337481,-1.157591,-0.890027,-8.604149,"1 - Denied"
"F",4500.000000,-1.337481,-1.157591,-0.361951,-8.273580,"1 - Denied"
"F",5400.000000,-1.337481,-1.157591,-0.150721,-8.219434,"1 - Denied"
"F",5400.000000,-1.337481,-1.157591,-0.150721,-8.219434,"1 - Denied"
"F",6300.000000,-1.337481,-1.157591,0.060509,-8.209906,"1 - Denied"
"F",8550.000000,-1.337481,-1.157591,0.588584,-8.381291,"1 - Denied"
"F",9000.000000,-1.337481,-1.157591,0.694199,-8.449032,"1 - Denied"
"F",2250.000000,-1.337481,-1.143125,-0.890027,-8.546286,"1 - Denied"
"F",2700.000000,-1.337481,-1.143125,-0.784412,-8.457863,"1 - Denied"
"F",3150.000000,-1.337481,-1.143125,-0.678797,-8.380595,"1 - Denied"
"F",5400.000000,-1.337481,-1.143125,-0.150721,-8.161571,"1 - Denied"
"F",15750.000000,-1.337481,-1.143125,2.278425,-10.745824,"1 - Denied"
"F",16200.000000,-1.337481,-1.143125,2.384040,-10.992037,"1 - Denied"
"F",450.000000,-1.337481,-1.128659,-1.312487,-8.953661,"1 - Denied"
"F",4050.000000,-1.337481,-1.128659,-0.467566,-8.201659,"1 - Denied"
"F",4500.000000,-1.337481,-1.128659,-0.361951,-8.157854,"1 - Denied"
"F",4950.000000,-1.337481,-1.128659,-0.256336,-8.125204,"1 - Denied"
"F",900.000000,-1.337481,-1.114194,-1.206872,-8.762757,"1 - Denied"
"F",1350.000000,-1.337481,-1.114194,-1.101257,-8.640870,"1 - Denied"
"F",1800.000000,-1.337481,-1.114194,-0.995642,-8.530138,"1 - Denied"
"F",1800.000000,-1.337481,-1.114194,-0.995642,-8.530138,"1 - Denied"
"F",9000.000000,-1.337481,-1.114194,0.694199,-8.275443,"1 - Denied"
"F",3600.000000,-1.337481,-1.099728,-0.573181,-8.140893,"1 - Denied"
"F",5850.000000,-1.337481,-1.099728,-0.045106,-7.977642,"1 - Denied"
"F",7650.000000,-1.337481,-1.099728,0.377354,-8.047822,"1 - Denied"
"F",2700.000000,-1.337481,-1.085262,-0.784412,-8.226412,"1 - Denied"
"F",6300.000000,-1.337481,-1.085262,0.060509,-7.920592,"1 - Denied"
"F",7200.000000,-1.337481,-1.085262,0.271739,-7.955683,"1 - Denied"
"F",8100.000000,-1.337481,-1.085262,0.482969,-8.035391,"1 - Denied"
"F",16200.000000,-1.337481,-1.085262,2.384040,-10.760586,"1 - Denied"
"F",1800.000000,-1.337481,-1.070797,-0.995642,-8.356550,"1 - Denied"
"F",2700.000000,-1.337481,-1.070797,-0.784412,-8.168550,"1 - Denied"
"F",900.000000,-1.337481,-1.056331,-1.206872,-8.531306,"1 - Denied"
"F",2700.000000,-1.337481,-1.056331,-0.784412,-8.110687,"1 - Denied"
"F",3600.000000,-1.337481,-1.056331,-0.573181,-7.967305,"1 - Denied"
"F",4050.000000,-1.337481,-1.056331,-0.467566,-7.912345,"1 - Denied"
"F",1800.000000,-1.337481,-1.041865,-0.995642,-8.240825,"1 - Denied"
"F",6750.000000,-1.337481,-1.041865,0.166124,-7.758972,"1 - Denied"
"F",9450.000000,-1.337481,-1.041865,0.799814,-8.065025,"1 - Denied"
"F",16650.000000,-1.337481,-1.041865,2.489656,-10.844366,"1 - Denied"
"F",225.000000,-1.337481,-1.027400,-1.365294,-8.619325,"1 - Denied"
"F",900.000000,-1.337481,-1.027400,-1.206872,-8.415581,"1 - Denied"
"F",2250.000000,-1.337481,-1.027400,-0.890027,-8.083385,"1 - Denied"
"F",3150.000000,-1.337481,-1.027400,-0.678797,-7.917693,"1 - Denied"
"F",16650.000000,-1.337481,-1.027400,2.489656,-10.786503,"1 - Denied"
"F",1350.000000,-1.337481,-1.012934,-1.101257,-8.235831,"1 - Denied"
"F",2250.000000,-1.337481,-1.012934,-0.890027,-8.025522,"1 - Denied"
"F",3150.000000,-1.337481,-1.012934,-0.678797,-7.859831,"1 - Denied"
"F",4500.000000,-1.337481,-1.012934,-0.361951,-7.694953,"1 - Denied"
"F",900.000000,-1.337481,-0.998468,-1.206872,-8.299855,"1 - Denied"
"F",900.000000,-1.337481,-0.998468,-1.206872,-8.299855,"1 - Denied"
"F",3150.000000,-1.337481,-0.998468,-0.678797,-7.801968,"1 - Denied"
"F",3150.000000,-1.337481,-0.998468,-0.678797,-7.801968,"1 - Denied"
"F",5400.000000,-1.337481,-0.998468,-0.150721,-7.582944,"1 - Denied"
"F",6750.000000,-1.337481,-0.998468,0.166124,-7.585384,"1 - Denied"
"F",15750.000000,-1.337481,-0.998468,2.278425,-10.167197,"1 - Denied"
"F",17550.000000,-1.337481,-0.998468,2.700886,-11.218977,"1 - Denied"
"F",225.000000,-1.337481,-0.984003,-1.365294,-8.445737,"1 - Denied"
"F",2250.000000,-1.337481,-0.984003,-0.890027,-7.909796,"1 - Denied"
"F",2250.000000,-1.337481,-0.984003,-0.890027,-7.909796,"1 - Denied"
"F",2250.000000,-1.337481,-0.984003,-0.890027,-7.909796,"1 - Denied"
"F",2700.000000,-1.337481,-0.984003,-0.784412,-7.821374,"1 - Denied"
"F",3600.000000,-1.337481,-0.984003,-0.573181,-7.677991,"1 - Denied"
"F",4950.000000,-1.337481,-0.984003,-0.256336,-7.546577,"1 - Denied"
"F",12150.000000,-1.337481,-0.984003,1.433505,-8.541191,"1 - Denied"
"F",1350.000000,-1.337481,-0.969537,-1.101257,-8.062243,"1 - Denied"
"F",2250.000000,-1.337481,-0.969537,-0.890027,-7.851934,"1 - Denied"
"F",4050.000000,-1.337481,-0.969537,-0.467566,-7.565169,"1 - Denied"
"F",4950.000000,-1.337481,-0.969537,-0.256336,-7.488714,"1 - Denied"
"F",5850.000000,-1.337481,-0.969537,-0.045106,-7.456877,"1 - Denied"
"F",1350.000000,-1.337481,-0.955071,-1.101257,-8.004381,"1 - Denied"
"F",3150.000000,-1.337481,-0.955071,-0.678797,-7.628380,"1 - Denied"
"F",3600.000000,-1.337481,-0.955071,-0.573181,-7.562266,"1 - Denied"
"F",6300.000000,-1.337481,-0.955071,0.060509,-7.399828,"1 - Denied"
"F",8100.000000,-1.337481,-0.955071,0.482969,-7.514627,"1 - Denied"
"F",10350.000000,-1.337481,-0.955071,1.011045,-7.909103,"1 - Denied"
"F",14400.000000,-1.337481,-0.955071,1.961580,-9.321896,"1 - Denied"
"F",16650.000000,-1.337481,-0.955071,2.489656,-10.497190,"1 - Denied"
"F",225.000000,-1.337481,-0.940606,-1.365294,-8.272149,"1 - Denied"
"F",3150.000000,-1.337481,-0.940606,-0.678797,-7.570517,"1 - Denied"
"F",4050.000000,-1.337481,-0.940606,-0.467566,-7.449444,"1 - Denied"
"F",5850.000000,-1.337481,-0.940606,-0.045106,-7.341152,"1 - Denied"
"F",10350.000000,-1.337481,-0.940606,1.011045,-7.851240,"1 - Denied"
"F",225.000000,-1.337481,-0.926140,-1.365294,-8.214286,"1 - Denied"
"F",1800.000000,-1.337481,-0.926140,-0.995642,-7.777923,"1 - Denied"
"F",2250.000000,-1.337481,-0.926140,-0.890027,-7.678346,"1 - Denied"
"F",2250.000000,-1.337481,-0.926140,-0.890027,-7.678346,"1 - Denied"
"F",3150.000000,-1.337481,-0.926140,-0.678797,-7.512654,"1 - Denied"
"F",4050.000000,-1.337481,-0.926140,-0.467566,-7.391581,"1 - Denied"
"F",10800.000000,-1.337481,-0.926140,1.116660,-7.905736,"1 - Denied"
"F",4050.000000,-1.337481,-0.911674,-0.467566,-7.333718,"1 - Denied"
"F",5400.000000,-1.337481,-0.911674,-0.150721,-7.235768,"1 - Denied"
"F",5400.000000,-1.337481,-0.911674,-0.150721,-7.235768,"1 - Denied"
"F",450.000000,-1.337481,-0.897208,-1.312487,-8.027857,"1 - Denied"
"F",900.000000,-1.337481,-0.897208,-1.206872,-7.894816,"1 - Denied"
"F",1800.000000,-1.337481,-0.897208,-0.995642,-7.662198,"1 - Denied"
"F",1800.000000,-1.337481,-0.897208,-0.995642,-7.662198,"1 - Denied"
"F",2250.000000,-1.337481,-0.897208,-0.890027,-7.562620,"1 - Denied"
"F",15750.000000,-1.337481,-0.897208,2.278425,-9.762158,"1 - Denied"
"F",450.000000,-1.337481,-0.882743,-1.312487,-7.969995,"1 - Denied"
"F",4050.000000,-1.337481,-0.882743,-0.467566,-7.217993,"1 - Denied"
"F",6750.000000,-1.337481,-0.882743,0.166124,-7.122482,"1 - Denied"
"F",9000.000000,-1.337481,-0.882743,0.694199,-7.349640,"1 - Denied"
"F",9900.000000,-1.337481,-0.882743,0.905430,-7.518585,"1 - Denied"
"F",900.000000,-1.337481,-0.868277,-1.206872,-7.779091,"1 - Denied"
"F",450.000000,-1.337481,-0.853811,-1.312487,-7.854269,"1 - Denied"
"F",900.000000,-1.337481,-0.853811,-1.206872,-7.721228,"1 - Denied"
"F",8100.000000,-1.337481,-0.853811,0.482969,-7.109588,"1 - Denied"
"F",1350.000000,-1.337481,-0.839346,-1.101257,-7.541479,"1 - Denied"
"F",1800.000000,-1.337481,-0.839346,-0.995642,-7.430747,"1 - Denied"
"F",1800.000000,-1.337481,-0.839346,-0.995642,-7.430747,"1 - Denied"
"F",3600.000000,-1.337481,-0.839346,-0.573181,-7.099364,"1 - Denied"
"F",5400.000000,-1.337481,-0.839346,-0.150721,-6.946454,"1 - Denied"
"F",450.000000,-1.337481,-0.824880,-1.312487,-7.738544,"1 - Denied"
"F",900.000000,-1.337481,-0.824880,-1.206872,-7.605503,"1 - Denied"
"F",1800.000000,-1.337481,-0.824880,-0.995642,-7.372884,"1 - Denied"
"F",2700.000000,-1.337481,-0.824880,-0.784412,-7.184884,"1 - Denied"
"F",4500.000000,-1.337481,-0.824880,-0.361951,-6.942737,"1 - Denied"
"F",6750.000000,-1.337481,-0.824880,0.166124,-6.891032,"1 - Denied"
"F",11700.000000,-1.337481,-0.824880,1.327890,-7.758879,"1 - Denied"
"F",2700.000000,-1.337481,-0.810414,-0.784412,-7.127021,"1 - Denied"
"F",3150.000000,-1.337481,-0.810414,-0.678797,-7.049753,"1 - Denied"
"F",3150.000000,-1.337481,-0.810414,-0.678797,-7.049753,"1 - Denied"
"F",4500.000000,-1.337481,-0.810414,-0.361951,-6.884875,"1 - Denied"
"F",7200.000000,-1.337481,-0.810414,0.271739,-6.856291,"1 - Denied"
"F",11250.000000,-1.337481,-0.810414,1.222275,-7.566348,"1 - Denied"
"F",11250.000000,-1.337481,-0.810414,1.222275,-7.566348,"1 - Denied"
"F",900.000000,-1.337481,-0.795949,-1.206872,-7.489777,"1 - Denied"
"F",3150.000000,-1.337481,-0.795949,-0.678797,-6.991890,"1 - Denied"
"F",4500.000000,-1.337481,-0.795949,-0.361951,-6.827012,"1 - Denied"
"F",4500.000000,-1.337481,-0.795949,-0.361951,-6.827012,"1 - Denied"
"F",5850.000000,-1.337481,-0.795949,-0.045106,-6.762525,"1 - Denied"
"F",6300.000000,-1.337481,-0.795949,0.060509,-6.763338,"1 - Denied"
"F",225.000000,-1.337481,-0.781483,-1.365294,-7.635659,"1 - Denied"
"F",450.000000,-1.337481,-0.781483,-1.312487,-7.564956,"1 - Denied"
"F",3150.000000,-1.337481,-0.781483,-0.678797,-6.934027,"1 - Denied"
"F",4500.000000,-1.337481,-0.781483,-0.361951,-6.769149,"1 - Denied"
"F",6300.000000,-1.337481,-0.781483,0.060509,-6.705476,"1 - Denied"
"F",900.000000,-1.337481,-0.767017,-1.206872,-7.374052,"1 - Denied"
"F",900.000000,-1.337481,-0.767017,-1.206872,-7.374052,"1 - Denied"
