Approval,Debt-to-Income Ratio,FICO Score,Request Amount,Interest
"F",0.000000,638,9000,4050.000000
"F",0.000000,638,10000,4500.000000
"F",0.000000,638,20000,9000.000000
"F",0.000000,638,21000,9450.000000
"F",0.000000,639,500,225.000000
"F",0.000000,639,1000,450.000000
"F",0.000000,639,4000,1800.000000
"F",0.000000,639,11000,4950.000000
"F",0.000000,639,12000,5400.000000
"F",0.000000,639,15000,6750.000000
"F",0.000000,639,17000,7650.000000
"F",0.000000,639,28000,12600.000000
"F",0.000000,640,6000,2700.000000
"F",0.000000,641,500,225.000000
"F",0.000000,641,6000,2700.000000
"F",0.000000,641,21000,9450.000000
"F",0.000000,641,37000,16650.000000
"F",0.000000,642,2000,900.000000
"F",0.000000,642,2000,900.000000
"F",0.000000,642,5000,2250.000000
"F",0.000000,642,6000,2700.000000
"F",0.000000,642,10000,4500.000000
"F",0.000000,642,21000,9450.000000
"F",0.000000,643,3000,1350.000000
"F",0.000000,643,5000,2250.000000
"F",0.000000,643,6000,2700.000000
"F",0.000000,643,7000,3150.000000
"F",0.000000,643,7000,3150.000000
"F",0.000000,643,9000,4050.000000
"F",0.000000,643,11000,4950.000000
"F",0.000000,643,14000,6300.000000
"F",0.000000,644,4000,1800.000000
"F",0.000000,644,4000,1800.000000
"F",0.000000,644,27000,12150.000000
"F",0.000000,645,3000,1350.000000
"F",0.000000,645,5000,2250.000000
"F",0.000000,645,11000,4950.000000
"F",0.000000,645,36000,16200.000000
"F",0.000000,646,1000,450.000000
"F",0.000000,646,3000,1350.000000
"F",0.000000,646,3000,1350.000000
"F",0.000000,646,6000,2700.000000
"F",0.000000,646,8000,3600.000000
"F",0.000000,646,11000,4950.000000
"F",0.000000,646,17000,7650.000000
"F",0.000000,646,34000,15300.000000
"F",0.000000,647,1000,450.000000
"F",0.000000,647,6000,2700.000000
"F",0.000000,647,8000,3600.000000
"F",0.000000,647,8000,3600.000000
"F",0.000000,647,10000,4500.000000
"F",0.000000,647,13000,5850.000000
"F",0.000000,647,16000,7200.000000
"F",0.000000,648,1000,450.000000
"F",0.000000,648,1000,450.000000
"F",0.000000,648,2000,900.000000
"F",0.000000,648,5000,2250.000000
"F",0.000000,648,11000,4950.000000
"F",0.000000,648,30000,13500.000000
"F",0.000000,648,37000,16650.000000
"F",0.000000,649,500,225.000000
"F",0.000000,649,1000,450.000000
"F",0.000000,649,1000,450.000000
"F",0.000000,649,2000,900.000000
"F",0.000000,649,4000,1800.000000
"F",0.000000,649,7000,3150.000000
"F",0.000000,649,8000,3600.000000
"F",0.000000,649,9000,4050.000000
"F",0.000000,649,10000,4500.000000
"F",0.000000,649,16000,7200.000000
"F",0.000000,649,35000,15750.000000
"F",0.000000,650,1000,450.000000
"F",0.000000,650,1000,450.000000
"F",0.000000,650,3000,1350.000000
"F",0.000000,650,4000,1800.000000
"F",0.000000,650,7000,3150.000000
"F",0.000000,650,8000,3600.000000
"F",0.000000,650,9000,4050.000000
"F",0.000000,650,11000,4950.000000
"F",0.000000,650,17000,7650.000000
"F",0.000000,650,25000,11250.000000
"F",0.000000,650,35000,15750.000000
"F",0.000000,650,36000,16200.000000
"F",0.000000,651,6000,2700.000000
"F",0.000000,651,7000,3150.000000
"F",0.000000,651,8000,3600.000000
"F",0.000000,651,16000,7200.000000
"F",0.000000,651,23000,10350.000000
"F",0.000000,652,5000,2250.000000
"F",0.000000,652,8000,3600.000000
"F",0.000000,652,9000,4050.000000
"F",0.000000,652,23000,10350.000000
"F",0.000000,652,27000,12150.000000
"F",0.000000,652,35000,15750.000000
"F",0.000000,653,4000,1800.000000
"F",0.000000,653,8000,3600.000000
"F",0.000000,653,12000,5400.000000
"F",0.000000,653,16000,7200.000000
"F",0.000000,653,17000,7650.000000
"F",0.000000,654,1000,450.000000
"F",0.000000,654,4000,1800.000000
"F",0.000000,654,6000,2700.000000
"F",0.000000,654,9000,4050.000000
"F",0.000000,654,12000,5400.000000
"F",0.000000,654,12000,5400.000000
"F",0.000000,654,13000,5850.000000
"F",0.000000,654,14000,6300.000000
"F",0.000000,654,15000,6750.000000
"F",0.000000,654,34000,15300.000000
"F",0.000000,655,2000,900.000000
"F",0.000000,655,4000,1800.000000
"F",0.000000,655,8000,3600.000000
"F",0.000000,655,9000,4050.000000
"F",0.000000,655,19000,8550.000000
"F",0.000000,655,28000,12600.000000
"F",0.000000,656,3000,1350.000000
"F",0.000000,656,4000,1800.000000
"F",0.000000,656,9000,4050.000000
"F",0.000000,656,14000,6300.000000
"F",0.000000,656,18000,8100.000000
"F",0.000000,657,1000,450.000000
"F",0.000000,657,4000,1800.000000
"F",0.000000,657,4000,1800.000000
"F",0.000000,657,10000,4500.000000
"F",0.000000,657,19000,8550.000000
"F",0.000000,657,23000,10350.000000
"F",0.000000,658,3000,1350.000000
"F",0.000000,658,5000,2250.000000
"F",0.000000,658,28000,12600.000000
"F",0.000000,659,1000,450.000000
"F",0.000000,659,1000,450.000000
"F",0.000000,659,2000,900.000000
"F",0.000000,659,4000,1800.000000
"F",0.000000,659,15000,6750.000000
"F",0.000000,659,35000,15750.000000
"F",0.000000,660,1000,450.000000
"F",0.000000,660,7000,3150.000000
"F",0.000000,660,7000,3150.000000
"F",0.000000,660,8000,3600.000000
"F",0.000000,660,11000,4950.000000
"F",0.000000,661,6000,2700.000000
"F",0.000000,661,7000,3150.000000
"F",0.000000,661,11000,4950.000000
"F",0.000000,661,13000,5850.000000
"F",0.000000,661,16000,7200.000000
"F",0.000000,661,26000,11700.000000
"F",0.000000,661,37000,16650.000000
"F",0.000000,662,8000,3600.000000
"F",0.000000,662,12000,5400.000000
"F",0.000000,662,21000,9450.000000
"F",0.000000,663,3000,1350.000000
"F",0.000000,663,9000,4050.000000
"F",0.000000,663,11000,4950.000000
"F",0.000000,663,27000,12150.000000
"F",0.000000,663,34000,15300.000000
"F",0.000000,664,500,225.000000
"F",0.000000,664,6000,2700.000000
"F",0.000000,664,6000,2700.000000
"F",0.000000,664,6000,2700.000000
"F",0.000000,664,10000,4500.000000
"F",0.000000,664,12000,5400.000000
"F",0.000000,664,21000,9450.000000
"F",0.000000,664,22000,9900.000000
"F",0.000000,664,36000,16200.000000
"F",0.000000,664,36000,16200.000000
"F",0.000000,665,1000,450.000000
"F",0.000000,665,2000,900.000000
"F",0.000000,665,5000,2250.000000
"F",0.000000,665,6000,2700.000000
"F",0.000000,665,13000,5850.000000
"F",0.000000,665,34000,15300.000000
"F",0.000000,666,2000,900.000000
"F",0.000000,666,8000,3600.000000
"F",0.000000,666,8000,3600.000000
"F",0.000000,667,500,225.000000
"F",0.000000,667,10000,4500.000000
"F",0.000000,667,12000,5400.000000
"F",0.000000,667,13000,5850.000000
"F",0.000000,667,35000,15750.000000
"F",0.000000,668,3000,1350.000000
"F",0.000000,668,3000,1350.000000
"F",0.000000,668,4000,1800.000000
"F",0.000000,668,6000,2700.000000
"F",0.000000,668,17000,7650.000000
"F",0.000000,668,20000,9000.000000
"F",0.000000,669,2000,900.000000
"F",0.000000,669,2000,900.000000
"F",0.000000,669,3000,1350.000000
"F",0.000000,669,9000,4050.000000
"F",0.000000,669,12000,5400.000000
"F",0.000000,669,34000,15300.000000
"F",0.000000,670,500,225.000000
"F",0.000000,670,3000,1350.000000
"F",0.000000,670,6000,2700.000000
"F",0.000000,670,7000,3150.000000
"F",0.000000,670,12000,5400.000000
"F",0.000000,670,13000,5850.000000
"F",0.000000,670,15000,6750.000000
"F",0.000000,670,16000,7200.000000
"F",0.000000,671,1000,450.000000
"F",0.000000,671,5000,2250.000000
"F",0.000000,671,9000,4050.000000
"F",0.000000,671,17000,7650.000000
"F",0.000000,672,1000,450.000000
"F",0.000000,672,3000,1350.000000
"F",0.000000,672,4000,1800.000000
"F",0.000000,672,20000,9000.000000
"F",0.000000,673,500,225.000000
"F",0.000000,673,1000,450.000000
"F",0.000000,673,5000,2250.000000
"F",0.000000,673,5000,2250.000000
"F",0.000000,673,8000,3600.000000
"F",0.000000,673,9000,4050.000000
"F",0.000000,674,6000,2700.000000
"F",0.000000,674,10000,4500.000000
"F",0.000000,674,10000,4500.000000
"F",0.000000,674,14000,6300.000000
"F",0.000000,675,3000,1350.000000
"F",0.000000,675,4000,1800.000000
"F",0.000000,675,5000,2250.000000
"F",0.000000,675,6000,2700.000000
"F",0.000000,676,5000,2250.000000
"F",0.000000,676,11000,4950.000000
"F",0.000000,676,12000,5400.000000
"F",0.000000,676,15000,6750.000000
"F",0.000000,676,20000,9000.000000
"F",0.000000,676,35000,15750.000000
"F",0.000000,676,35000,15750.000000
"F",0.000000,677,11000,4950.000000
"F",0.000000,677,13000,5850.000000
"F",0.000000,677,26000,11700.000000
"F",0.000000,677,27000,12150.000000
"F",0.000000,677,30000,13500.000000
"F",0.000000,677,32000,14400.000000
"F",0.000000,677,33000,14850.000000
"F",0.000000,677,37000,16650.000000
"F",0.000000,678,11000,4950.000000
"F",0.000000,678,11000,4950.000000
"F",0.000000,678,31000,13950.000000
"F",0.000000,678,35000,15750.000000
"F",0.000000,679,5000,2250.000000
"F",0.000000,679,5000,2250.000000
"F",0.000000,679,6000,2700.000000
"F",0.000000,679,6000,2700.000000
"F",0.000000,679,8000,3600.000000
"F",0.000000,680,3000,1350.000000
"F",0.000000,680,3000,1350.000000
"F",0.000000,680,13000,5850.000000
"F",0.000000,680,15000,6750.000000
"F",0.000000,680,16000,7200.000000
"F",0.000000,680,33000,14850.000000
"F",0.000000,681,1000,450.000000
"F",0.000000,681,9000,4050.000000
"F",0.000000,681,12000,5400.000000
"F",0.000000,681,22000,9900.000000
"F",0.000000,681,23000,10350.000000
"F",0.000000,681,28000,12600.000000
"F",0.000000,682,2000,900.000000
"F",0.000000,682,3000,1350.000000
"F",0.000000,682,6000,2700.000000
"F",0.000000,682,16000,7200.000000
"F",0.000000,683,1000,450.000000
"F",0.000000,683,1000,450.000000
"F",0.000000,683,2000,900.000000
"F",0.000000,683,9000,4050.000000
"F",0.000000,683,19000,8550.000000
"F",0.000000,683,23000,10350.000000
"F",0.000000,683,24000,10800.000000
"F",0.000000,684,3000,1350.000000
"F",0.000000,684,5000,2250.000000
"F",0.000000,684,6000,2700.000000
"F",0.000000,684,7000,3150.000000
"F",0.000000,684,8000,3600.000000
"F",0.000000,684,8000,3600.000000
"F",0.000000,684,9000,4050.000000
"F",0.000000,685,5000,2250.000000
"F",0.000000,685,7000,3150.000000
"F",0.000000,685,7000,3150.000000
"F",0.000000,685,15000,6750.000000
"F",0.000000,685,19000,8550.000000
"F",0.000000,685,25000,11250.000000
"F",0.000000,685,31000,13950.000000
"F",0.000000,686,1000,450.000000
"F",0.000000,686,7000,3150.000000
"F",0.000000,686,8000,3600.000000
"F",0.000000,686,11000,4950.000000
"F",0.000000,686,15000,6750.000000
"F",0.000000,687,1000,450.000000
"F",0.000000,687,2000,900.000000
"F",0.000000,687,5000,2250.000000
"F",0.000000,687,6000,2700.000000
"F",0.000000,687,21000,9450.000000
"F",0.000000,687,21000,9450.000000
"F",0.000000,688,500,225.000000
"F",0.000000,688,7000,3150.000000
"F",0.000000,689,16000,7200.000000
"F",0.000000,689,26000,11700.000000
"F",0.000000,690,3000,1350.000000
"F",0.000000,690,5000,2250.000000
"F",0.000000,690,8000,3600.000000
"F",0.000000,690,9000,4050.000000
"F",0.000000,690,16000,7200.000000
"F",0.000000,691,3000,1350.000000
"F",0.000000,691,6000,2700.000000
"F",0.000000,691,11000,4950.000000
"F",0.000000,691,15000,6750.000000
"F",0.000000,692,6000,2700.000000
"F",0.000000,692,7000,3150.000000
"F",0.000000,692,12000,5400.000000
"F",0.000000,693,6000,2700.000000
"F",0.000000,693,22000,9900.000000
"F",0.000000,694,6000,2700.000000
"F",0.000000,694,29000,13050.000000
"F",0.000000,695,3000,1350.000000
"F",0.000000,695,4000,1800.000000
"F",0.000000,695,9000,4050.000000
"F",0.000000,695,12000,5400.000000
"F",0.000000,696,2000,900.000000
"F",0.000000,696,6000,2700.000000
"F",0.000000,696,7000,3150.000000
"F",0.000000,696,10000,4500.000000
"F",0.000000,696,29000,13050.000000
"F",0.000000,697,1000,450.000000
"F",0.000000,697,2000,900.000000
"F",0.000000,697,8000,3600.000000
"F",0.000000,697,9000,4050.000000
"F",0.000000,697,12000,5400.000000
"F",0.000000,698,5000,2250.000000
"F",0.000000,698,5000,2250.000000
"F",0.000000,698,11000,4950.000000
"F",0.000000,698,15000,6750.000000
"F",0.000000,698,19000,8550.000000
"F",0.000000,698,20000,9000.000000
"F",0.000000,699,6000,2700.000000
"F",0.000000,699,8000,3600.000000
"F",0.000000,699,28000,12600.000000
"F",0.000000,700,8000,3600.000000
"F",0.000000,700,17000,7650.000000
"F",0.000000,700,21000,9450.000000
"F",0.000000,700,22000,9900.000000
"F",0.000000,701,4000,1800.000000
"F",0.000000,701,9000,4050.000000
"F",0.000000,701,15000,6750.000000
"F",0.000000,701,17000,7650.000000
"F",0.000000,701,26000,11700.000000
"F",0.000000,701,34000,15300.000000
"F",0.000000,702,9000,4050.000000
"F",0.000000,702,11000,4950.000000
"F",0.000000,702,26000,11700.000000
"F",0.000000,703,1000,450.000000
"F",0.000000,703,3000,1350.000000
"F",0.000000,703,5000,2250.000000
"F",0.000000,703,6000,2700.000000
"F",0.000000,703,10000,4500.000000
"F",0.000000,703,21000,9450.000000
"F",0.000000,704,10000,4500.000000
"F",0.000000,705,1000,450.000000
"F",0.000000,705,3000,1350.000000
"F",0.000000,705,4000,1800.000000
"F",0.000000,705,8000,3600.000000
"F",0.000000,705,14000,6300.000000
"F",0.000000,705,23000,10350.000000
"F",0.000000,706,6000,2700.000000
"F",0.000000,706,9000,4050.000000
"F",0.000000,706,9000,4050.000000
"F",0.000000,706,24000,10800.000000
"F",0.000000,707,6000,2700.000000
"F",0.000000,707,10000,4500.000000
"F",0.000000,707,11000,4950.000000
"F",0.000000,707,34000,15300.000000
"F",0.000000,708,35000,15750.000000
"F",0.000000,709,2000,900.000000
"F",0.000000,710,1000,450.000000
"F",0.000000,710,4000,1800.000000
"F",0.000000,710,5000,2250.000000
"F",0.000000,711,1000,450.000000
"F",0.000000,711,2000,900.000000
"F",0.000000,711,4000,1800.000000
"F",0.000000,711,8000,3600.000000
"F",0.000000,712,3000,1350.000000
"F",0.000000,712,7000,3150.000000
"F",0.000000,712,10000,4500.000000
"F",0.000000,713,3000,1350.000000
"F",0.000000,713,4000,1800.000000
"F",0.000000,713,8000,3600.000000
"F",0.000000,713,10000,4500.000000
"F",0.000000,713,13000,5850.000000
"F",0.000000,713,14000,6300.000000
"F",0.000000,714,6000,2700.000000
"F",0.000000,714,6000,2700.000000
"F",0.000000,715,10000,4500.000000
"F",0.000000,715,10000,4500.000000
"F",0.000000,716,1000,450.000000
"F",0.000000,716,3000,1350.000000
"F",0.000000,716,6000,2700.000000
"F",0.000000,716,12000,5400.000000
"F",0.000000,716,22000,9900.000000
"F",0.000000,717,5000,2250.000000
"F",0.000000,717,5000,2250.000000
"F",0.000000,717,7000,3150.000000
"F",0.000000,717,11000,4950.000000
"F",0.000000,718,500,225.000000
"F",0.000000,718,2000,900.000000
"F",0.000000,718,5000,2250.000000
"F",0.000000,718,6000,2700.000000
"F",0.000000,718,7000,3150.000000
"F",0.000000,719,3000,1350.000000
"F",0.000000,719,4000,1800.000000
"F",0.000000,719,5000,2250.000000
"F",0.000000,719,15000,6750.000000
"F",0.000000,720,1000,450.000000
"F",0.000000,720,19000,8550.000000
"F",0.000000,721,8000,3600.000000
"F",0.000000,721,13000,5850.000000
"F",0.000000,721,36000,16200.000000
"F",0.000000,721,39000,17550.000000
"F",0.000000,722,1000,450.000000
"F",0.000000,722,7000,3150.000000
"F",0.000000,722,8000,3600.000000
"F",0.000000,722,18000,8100.000000
"F",0.000000,723,2000,900.000000
"F",0.000000,723,24000,10800.000000
"F",0.000000,723,27000,12150.000000
"F",0.000000,723,28000,12600.000000
"F",0.000000,724,7000,3150.000000
"F",0.000000,724,11000,4950.000000
"F",0.000000,724,14000,6300.000000
"F",0.000000,724,25000,11250.000000
"F",0.000000,725,14000,6300.000000
"F",0.000000,726,5000,2250.000000
"F",0.000000,726,8000,3600.000000
"F",0.000000,726,11000,4950.000000
"F",0.000000,728,9000,4050.000000
"F",0.000000,729,14000,6300.000000
"F",0.000000,730,10000,4500.000000
"F",0.000000,730,37000,16650.000000
"F",0.000000,731,3000,1350.000000
"F",0.000000,731,13000,5850.000000
"F",0.000000,732,7000,3150.000000
"F",0.000000,733,4000,1800.000000
"F",0.000000,733,21000,9450.000000
"F",0.000000,733,24000,10800.000000
"F",0.000000,734,1000,450.000000
"F",0.000000,734,14000,6300.000000
"F",0.000000,734,36000,16200.000000
"F",0.000000,735,3000,1350.000000
"F",0.000000,735,8000,3600.000000
"F",0.000000,736,37000,16650.000000
"F",0.000000,737,11000,4950.000000
"F",0.000000,737,13000,5850.000000
"F",0.000000,737,21000,9450.000000
"F",0.000000,737,36000,16200.000000
"F",0.000000,738,4000,1800.000000
"F",0.000000,738,35000,15750.000000
"F",0.000000,739,10000,4500.000000
"F",0.000000,739,15000,6750.000000
"F",0.000000,739,20000,9000.000000
"F",0.000000,739,35000,15750.000000
"F",0.000000,740,1000,450.000000
"F",0.000000,742,11000,4950.000000
"F",0.000000,742,15000,6750.000000
"F",0.000000,742,18000,8100.000000
"F",0.000000,742,34000,15300.000000
"F",0.000000,743,4000,1800.000000
"F",0.000000,743,14000,6300.000000
"F",0.000000,743,25000,11250.000000
"F",0.000000,745,5000,2250.000000
"F",0.000000,745,6000,2700.000000
"F",0.000000,745,21000,9450.000000
"F",0.000000,746,25000,11250.000000
"F",0.000000,747,14000,6300.000000
"F",0.000000,750,5000,2250.000000
"F",0.000000,750,10000,4500.000000
"F",0.000000,750,10000,4500.000000
"F",0.000000,750,12000,5400.000000
"F",0.000000,752,2000,900.000000
"F",0.000000,752,3000,1350.000000
"F",0.000000,752,12000,5400.000000
"F",0.000000,753,7000,3150.000000
"F",0.000000,755,17000,7650.000000
"F",0.000000,756,2000,900.000000
"F",0.000000,756,4000,1800.000000
"F",0.000000,756,19000,8550.000000
"F",0.000000,757,5000,2250.000000
"F",0.000000,757,10000,4500.000000
"F",0.000000,757,19000,8550.000000
"F",0.000000,758,29000,13050.000000
"F",0.000000,758,36000,16200.000000
"F",0.000000,760,4000,1800.000000
"F",0.000000,760,28000,12600.000000
"F",0.000000,763,2000,900.000000
"F",0.000000,763,13000,5850.000000
"F",0.000000,766,19000,8550.000000
"F",0.000000,767,6000,2700.000000
"F",0.000000,767,7000,3150.000000
"F",0.000000,767,26000,11700.000000
"F",0.000000,768,1000,450.000000
"F",0.000000,768,7000,3150.000000
"F",0.000000,769,8000,3600.000000
"F",0.000000,769,10000,4500.000000
"F",0.000000,770,35000,15750.000000
"F",0.000000,771,24000,10800.000000
"F",0.000000,772,7000,3150.000000
"F",0.000000,772,10000,4500.000000
"F",0.000000,772,27000,12150.000000
"F",0.000000,772,27000,12150.000000
"F",0.000000,773,26000,11700.000000
"F",0.000000,774,8000,3600.000000
"F",0.000000,775,9000,4050.000000
"F",0.000000,776,27000,12150.000000
"F",0.000000,778,500,225.000000
"F",0.000000,780,500,225.000000
"F",0.000000,780,13000,5850.000000
"F",0.000000,782,20000,9000.000000
"F",0.000000,783,3000,1350.000000
"F",0.000000,788,9000,4050.000000
"F",0.000000,788,11000,4950.000000
"F",0.000000,790,8000,3600.000000
"F",0.000000,791,3000,1350.000000
"F",0.000000,791,6000,2700.000000
"F",0.000000,791,9000,4050.000000
"F",0.000000,792,20000,9000.000000
"F",0.000000,793,3000,1350.000000
"F",0.000000,793,6000,2700.000000
"F",0.000000,793,17000,7650.000000
"F",0.000000,796,7000,3150.000000
"F",0.000000,797,18000,8100.000000
"F",0.000000,798,4000,1800.000000
"F",0.000000,798,5000,2250.000000
"F",0.000000,799,5000,2250.000000
"F",0.000000,799,7000,3150.000000
